172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/js/dashboard.min.js?ver=5.3.2 HTTP/1.1" 200 2327 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/dist/dom-ready.min.js?ver=2.5.1 HTTP/1.1" 200 563 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/dist/a11y.min.js?ver=2.5.1 HTTP/1.1" 200 1004 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4 HTTP/1.1" 200 34060 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/js/plugin-install.min.js?ver=5.3.2 HTTP/1.1" 200 999 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/js/updates.min.js?ver=5.3.2 HTTP/1.1" 200 7424 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/wp-sanitize.min.js?ver=5.3.2 HTTP/1.1" 200 258 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 3997 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/js/media-upload.min.js?ver=5.3.2 HTTP/1.1" 200 582 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/js/svg-painter.js?ver=5.3.2 HTTP/1.1" 200 2114 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
